"cd.lac" "camp.annee" "taxon" "lat_plando" "long_plando"
"RDV35" 2009 "Abramis brama" 48.097 -1.15811
"RDV35" 2009 "Blicca bjoerkna" 48.097 -1.15811
"RDV35" 2009 "Esox lucius" 48.097 -1.15811
"RDV35" 2009 "Gymnocephalus cernua" 48.097 -1.15811
"RDV35" 2009 "Lepomis gibbosus" 48.097 -1.15811
"RDV35" 2009 "Perca fluviatilis" 48.097 -1.15811
"RDV35" 2009 "Rutilus rutilus" 48.097 -1.15811
"RDV35" 2009 "Sander lucioperca" 48.097 -1.15811
"RDV35" 2009 "Silurus glanis" 48.097 -1.15811
"REA13" 2008 "Abramis brama" 43.4641 5.32966
"REA13" 2008 "Alburnus alburnus" 43.4641 5.32966
"REA13" 2008 "Barbus barbus" 43.4641 5.32966
"REA13" 2008 "Blicca bjoerkna" 43.4641 5.32966
"REA13" 2008 "Carassius auratus" 43.4641 5.32966
"REA13" 2008 "Cyprinus carpio" 43.4641 5.32966
"REA13" 2008 "Gobio gobio" 43.4641 5.32966
"REA13" 2008 "Gymnocephalus cernua" 43.4641 5.32966
"REA13" 2008 "Lepomis gibbosus" 43.4641 5.32966
"REA13" 2008 "Perca fluviatilis" 43.4641 5.32966
"REA13" 2008 "Rutilus rutilus" 43.4641 5.32966
"REA13" 2008 "Sander lucioperca" 43.4641 5.32966
"REA13" 2008 "Scardinius erythrophthalmus" 43.4641 5.32966
"REA13" 2008 "Squalius cephalus" 43.4641 5.32966
"REA13" 2008 "Tinca tinca" 43.4641 5.32966
"REM25" 2009 "Coregonus lavaretus" 46.7707 6.26489
"REM25" 2016 "Coregonus lavaretus" 46.7707 6.26489
"REM25" 2009 "Esox lucius" 46.7707 6.26489
"REM25" 2016 "Esox lucius" 46.7707 6.26489
"REM25" 2009 "Leuciscus leuciscus" 46.7707 6.26489
"REM25" 2009 "Perca fluviatilis" 46.7707 6.26489
"REM25" 2016 "Perca fluviatilis" 46.7707 6.26489
"REM25" 2009 "Rutilus rutilus" 46.7707 6.26489
"REM25" 2016 "Rutilus rutilus" 46.7707 6.26489
"REM25" 2009 "Scardinius erythrophthalmus" 46.7707 6.26489
"REM25" 2016 "Scardinius erythrophthalmus" 46.7707 6.26489
"REM25" 2009 "Squalius cephalus" 46.7707 6.26489
"REM25" 2016 "Squalius cephalus" 46.7707 6.26489
"REM25" 2009 "Tinca tinca" 46.7707 6.26489
"REM25" 2016 "Tinca tinca" 46.7707 6.26489
"RFB63" 2006 "Abramis brama" 45.9335 2.77321
"RFB63" 2013 "Abramis brama" 45.9335 2.77321
"RFB63" 2019 "Abramis brama" 45.9335 2.77321
"RFB63" 2006 "Acipenser ruthenus" 45.9335 2.77321
"RFB63" 2006 "Alburnus alburnus" 45.9335 2.77321
"RFB63" 2013 "Alburnus alburnus" 45.9335 2.77321
"RFB63" 2019 "Alburnus alburnus" 45.9335 2.77321
"RFB63" 2006 "Blicca bjoerkna" 45.9335 2.77321
"RFB63" 2013 "Blicca bjoerkna" 45.9335 2.77321
"RFB63" 2019 "Blicca bjoerkna" 45.9335 2.77321
"RFB63" 2006 "Cyprinus carpio" 45.9335 2.77321
"RFB63" 2019 "Cyprinus carpio" 45.9335 2.77321
"RFB63" 2013 "Esox lucius" 45.9335 2.77321
"RFB63" 2019 "Esox lucius" 45.9335 2.77321
"RFB63" 2006 "Gymnocephalus cernua" 45.9335 2.77321
"RFB63" 2013 "Gymnocephalus cernua" 45.9335 2.77321
"RFB63" 2019 "Gymnocephalus cernua" 45.9335 2.77321
"RFB63" 2006 "Lepomis gibbosus" 45.9335 2.77321
"RFB63" 2013 "Lepomis gibbosus" 45.9335 2.77321
"RFB63" 2019 "Lepomis gibbosus" 45.9335 2.77321
"RFB63" 2006 "Leuciscus leuciscus" 45.9335 2.77321
"RFB63" 2006 "Perca fluviatilis" 45.9335 2.77321
"RFB63" 2013 "Perca fluviatilis" 45.9335 2.77321
"RFB63" 2019 "Perca fluviatilis" 45.9335 2.77321
"RFB63" 2006 "Rutilus rutilus" 45.9335 2.77321
"RFB63" 2013 "Rutilus rutilus" 45.9335 2.77321
"RFB63" 2019 "Rutilus rutilus" 45.9335 2.77321
"RFB63" 2006 "Sander lucioperca" 45.9335 2.77321
"RFB63" 2013 "Sander lucioperca" 45.9335 2.77321
"RFB63" 2019 "Sander lucioperca" 45.9335 2.77321
"RFB63" 2006 "Scardinius erythrophthalmus" 45.9335 2.77321
"RFB63" 2013 "Scardinius erythrophthalmus" 45.9335 2.77321
"RFB63" 2019 "Silurus glanis" 45.9335 2.77321
"RFB63" 2019 "Squalius cephalus" 45.9335 2.77321
"RGL69" 2008 "Abramis brama" 45.7843 4.98177
"RGL69" 2008 "Alburnus alburnus" 45.7843 4.98177
"RGL69" 2008 "Blicca bjoerkna" 45.7843 4.98177
"RGL69" 2008 "Carassius auratus" 45.7843 4.98177
"RGL69" 2008 "Esox lucius" 45.7843 4.98177
"RGL69" 2008 "Gymnocephalus cernua" 45.7843 4.98177
"RGL69" 2008 "Hypophthalmichthys molitrix" 45.7843 4.98177
"RGL69" 2008 "Lepomis gibbosus" 45.7843 4.98177
"RGL69" 2008 "Perca fluviatilis" 45.7843 4.98177
"RGL69" 2008 "Rutilus rutilus" 45.7843 4.98177
"RGL69" 2008 "Sander lucioperca" 45.7843 4.98177
"RGL69" 2008 "Scardinius erythrophthalmus" 45.7843 4.98177
"RGL69" 2008 "Silurus glanis" 45.7843 4.98177
"RGL69" 2008 "Tinca tinca" 45.7843 4.98177
"RIC54" 2005 "Abramis brama" 48.5873 6.16323
"RIC54" 2006 "Abramis brama" 48.5873 6.16323
"RIC54" 2005 "Alburnus alburnus" 48.5873 6.16323
"RIC54" 2006 "Alburnus alburnus" 48.5873 6.16323
"RIC54" 2005 "Blicca bjoerkna" 48.5873 6.16323
"RIC54" 2006 "Blicca bjoerkna" 48.5873 6.16323
"RIC54" 2005 "Cyprinus carpio" 48.5873 6.16323
"RIC54" 2006 "Cyprinus carpio" 48.5873 6.16323
"RIC54" 2005 "Esox lucius" 48.5873 6.16323
"RIC54" 2006 "Esox lucius" 48.5873 6.16323
"RIC54" 2005 "Gobio gobio" 48.5873 6.16323
"RIC54" 2006 "Gobio gobio" 48.5873 6.16323
"RIC54" 2005 "Gymnocephalus cernua" 48.5873 6.16323
"RIC54" 2006 "Gymnocephalus cernua" 48.5873 6.16323
"RIC54" 2006 "Lepomis gibbosus" 48.5873 6.16323
"RIC54" 2006 "Leucaspius delineatus" 48.5873 6.16323
"RIC54" 2005 "Perca fluviatilis" 48.5873 6.16323
"RIC54" 2006 "Perca fluviatilis" 48.5873 6.16323
"RIC54" 2006 "Rhodeus amarus" 48.5873 6.16323
"RIC54" 2005 "Rutilus rutilus" 48.5873 6.16323
"RIC54" 2006 "Rutilus rutilus" 48.5873 6.16323
"RIC54" 2005 "Sander lucioperca" 48.5873 6.16323
"RIC54" 2006 "Sander lucioperca" 48.5873 6.16323
"RIC54" 2005 "Scardinius erythrophthalmus" 48.5873 6.16323
"RIC54" 2006 "Scardinius erythrophthalmus" 48.5873 6.16323
"RIC54" 2006 "Squalius cephalus" 48.5873 6.16323
"RIN53" 2010 "Abramis brama" 47.8669 -1.06622
"RIN53" 2010 "Ameiurus melas" 47.8669 -1.06622
"RIN53" 2010 "Blicca bjoerkna" 47.8669 -1.06622
"RIN53" 2010 "Leucaspius delineatus" 47.8669 -1.06622
"RIN53" 2010 "Rutilus rutilus" 47.8669 -1.06622
"RIN53" 2010 "Sander lucioperca" 47.8669 -1.06622
"RIN53" 2010 "Silurus glanis" 47.8669 -1.06622
"RIV35" 2008 "Abramis brama" 48.0161 -1.78185
"RIV35" 2008 "Alburnus alburnus" 48.0161 -1.78185
"RIV35" 2008 "Blicca bjoerkna" 48.0161 -1.78185
"RIV35" 2008 "Esox lucius" 48.0161 -1.78185
"RIV35" 2008 "Gymnocephalus cernua" 48.0161 -1.78185
"RIV35" 2008 "Perca fluviatilis" 48.0161 -1.78185
"RIV35" 2008 "Rutilus rutilus" 48.0161 -1.78185
"RIV35" 2008 "Sander lucioperca" 48.0161 -1.78185
"RIV35" 2008 "Scardinius erythrophthalmus" 48.0161 -1.78185
"RKU22" 2008 "Cyprinus carpio" 48.361 -3.25492
"RKU22" 2008 "Esox lucius" 48.361 -3.25492
"RKU22" 2008 "Gobio gobio" 48.361 -3.25492
"RKU22" 2008 "Perca fluviatilis" 48.361 -3.25492
"RKU22" 2008 "Rutilus rutilus" 48.361 -3.25492
"RKU22" 2008 "Scardinius erythrophthalmus" 48.361 -3.25492
"RLB11" 2008 "Cyprinus carpio" 43.4185 2.27565
"RLB11" 2008 "Gobio gobio" 43.4185 2.27565
"RLB11" 2008 "Lepomis gibbosus" 43.4185 2.27565
"RLB11" 2008 "Oncorhynchus mykiss" 43.4185 2.27565
"RLB11" 2008 "Perca fluviatilis" 43.4185 2.27565
"RLB11" 2008 "Rutilus rutilus" 43.4185 2.27565
"RLB11" 2008 "Scardinius erythrophthalmus" 43.4185 2.27565
"RMC73" 2011 "Oncorhynchus mykiss" 45.237 6.93081
"RMC73" 2011 "Phoxinus phoxinus" 45.237 6.93081
"RMC73" 2011 "Salmo trutta" 45.237 6.93081
"RMC73" 2011 "Salvelinus alpinus" 45.237 6.93081
"RMC73" 2011 "Salvelinus namaycush" 45.237 6.93081
"RMN29" 2008 "Esox lucius" 47.8946 -4.23987
"RMN29" 2008 "Perca fluviatilis" 47.8946 -4.23987
"RMN29" 2008 "Rutilus rutilus" 47.8946 -4.23987
"RMN29" 2008 "Scardinius erythrophthalmus" 47.8946 -4.23987
"RMP85" 2009 "Abramis brama" 46.7048 -1.40468
"RMP85" 2009 "Alburnus alburnus" 46.7048 -1.40468
"RMP85" 2009 "Ameiurus melas" 46.7048 -1.40468
"RMP85" 2009 "Blicca bjoerkna" 46.7048 -1.40468
"RMP85" 2009 "Esox lucius" 46.7048 -1.40468
"RMP85" 2009 "Gymnocephalus cernua" 46.7048 -1.40468
"RMP85" 2009 "Perca fluviatilis" 46.7048 -1.40468
"RMP85" 2009 "Rutilus rutilus" 46.7048 -1.40468
"RMP85" 2009 "Sander lucioperca" 46.7048 -1.40468
"ROC03" 2010 "Abramis brama" 46.2308 2.51468
"ROC03" 2016 "Abramis brama" 46.2308 2.51468
"ROC03" 2010 "Alburnus alburnus" 46.2308 2.51468
"ROC03" 2016 "Alburnus alburnus" 46.2308 2.51468
"ROC03" 2010 "Ameiurus melas" 46.2308 2.51468
"ROC03" 2010 "Blicca bjoerkna" 46.2308 2.51468
"ROC03" 2016 "Blicca bjoerkna" 46.2308 2.51468
"ROC03" 2010 "Cyprinus carpio" 46.2308 2.51468
"ROC03" 2016 "Esox lucius" 46.2308 2.51468
"ROC03" 2010 "Gymnocephalus cernua" 46.2308 2.51468
"ROC03" 2016 "Gymnocephalus cernua" 46.2308 2.51468
"ROC03" 2010 "Lepomis gibbosus" 46.2308 2.51468
"ROC03" 2010 "Perca fluviatilis" 46.2308 2.51468
"ROC03" 2016 "Perca fluviatilis" 46.2308 2.51468
"ROC03" 2016 "Pseudorasbora parva" 46.2308 2.51468
"ROC03" 2016 "Rhodeus amarus" 46.2308 2.51468
"ROC03" 2010 "Rutilus rutilus" 46.2308 2.51468
"ROC03" 2016 "Rutilus rutilus" 46.2308 2.51468
"ROC03" 2010 "Sander lucioperca" 46.2308 2.51468
"ROC03" 2016 "Sander lucioperca" 46.2308 2.51468
"ROC03" 2010 "Scardinius erythrophthalmus" 46.2308 2.51468
"ROC03" 2016 "Scardinius erythrophthalmus" 46.2308 2.51468
"ROC03" 2010 "Silurus glanis" 46.2308 2.51468
"ROC03" 2016 "Silurus glanis" 46.2308 2.51468
"ROC03" 2010 "Squalius cephalus" 46.2308 2.51468
"ROC85" 2009 "Abramis brama" 46.7039 -0.954663
"ROC85" 2011 "Abramis brama" 46.7039 -0.954663
"ROC85" 2009 "Alburnus alburnus" 46.7039 -0.954663
"ROC85" 2011 "Alburnus alburnus" 46.7039 -0.954663
"ROC85" 2009 "Blicca bjoerkna" 46.7039 -0.954663
"ROC85" 2011 "Blicca bjoerkna" 46.7039 -0.954663
"ROC85" 2011 "Carassius carassius" 46.7039 -0.954663
"ROC85" 2009 "Carassius gibelio" 46.7039 -0.954663
"ROC85" 2009 "Esox lucius" 46.7039 -0.954663
"ROC85" 2009 "Gymnocephalus cernua" 46.7039 -0.954663
"ROC85" 2011 "Gymnocephalus cernua" 46.7039 -0.954663
"ROC85" 2009 "Perca fluviatilis" 46.7039 -0.954663
"ROC85" 2011 "Perca fluviatilis" 46.7039 -0.954663
"ROC85" 2009 "Rutilus rutilus" 46.7039 -0.954663
"ROC85" 2011 "Rutilus rutilus" 46.7039 -0.954663
"ROC85" 2009 "Sander lucioperca" 46.7039 -0.954663
"ROC85" 2011 "Sander lucioperca" 46.7039 -0.954663
"ROC85" 2009 "Scardinius erythrophthalmus" 46.7039 -0.954663
"ROC85" 2011 "Scardinius erythrophthalmus" 46.7039 -0.954663
"RPR71" 2008 "Abramis brama" 46.9223 4.47357
"RPR71" 2008 "Ameiurus melas" 46.9223 4.47357
"RPR71" 2008 "Blicca bjoerkna" 46.9223 4.47357
"RPR71" 2008 "Esox lucius" 46.9223 4.47357
"RPR71" 2008 "Gymnocephalus cernua" 46.9223 4.47357
"RPR71" 2008 "Lepomis gibbosus" 46.9223 4.47357
"RPR71" 2008 "Perca fluviatilis" 46.9223 4.47357
"RPR71" 2008 "Rutilus rutilus" 46.9223 4.47357
"RPR71" 2008 "Sander lucioperca" 46.9223 4.47357
"RPR71" 2008 "Scardinius erythrophthalmus" 46.9223 4.47357
"RSM87" 2013 "Abramis brama" 45.9411 1.5
"RSM87" 2013 "Alburnus alburnus" 45.9411 1.5
"RSM87" 2013 "Blicca bjoerkna" 45.9411 1.5
"RSM87" 2013 "Cyprinus carpio" 45.9411 1.5
"RSM87" 2013 "Esox lucius" 45.9411 1.5
"RSM87" 2013 "Gymnocephalus cernua" 45.9411 1.5
"RSM87" 2013 "Lepomis gibbosus" 45.9411 1.5
"RSM87" 2013 "Leuciscus leuciscus" 45.9411 1.5
"RSM87" 2013 "Perca fluviatilis" 45.9411 1.5
"RSM87" 2013 "Rutilus rutilus" 45.9411 1.5
"RSM87" 2013 "Sander lucioperca" 45.9411 1.5
"RSM87" 2013 "Scardinius erythrophthalmus" 45.9411 1.5
"RSM87" 2013 "Silurus glanis" 45.9411 1.5
"RSM87" 2013 "Squalius cephalus" 45.9411 1.5
"RST35" 2009 "Abramis brama" 48.0186 -1.98269
"RST35" 2009 "Blicca bjoerkna" 48.0186 -1.98269
"RST35" 2009 "Esox lucius" 48.0186 -1.98269
"RST35" 2009 "Gymnocephalus cernua" 48.0186 -1.98269
"RST35" 2009 "Perca fluviatilis" 48.0186 -1.98269
"RST35" 2009 "Rutilus rutilus" 48.0186 -1.98269
"RST35" 2009 "Sander lucioperca" 48.0186 -1.98269
"RST35" 2009 "Scardinius erythrophthalmus" 48.0186 -1.98269
"RST35" 2009 "Tinca tinca" 48.0186 -1.98269
"RSV34" 2008 "Blicca bjoerkna" 43.5584 2.79661
"RSV34" 2008 "Coregonus lavaretus" 43.5584 2.79661
"RSV34" 2008 "Gobio gobio" 43.5584 2.79661
"RSV34" 2008 "Oncorhynchus mykiss" 43.5584 2.79661
"RSV34" 2008 "Perca fluviatilis" 43.5584 2.79661
"RSV34" 2008 "Phoxinus phoxinus" 43.5584 2.79661
"RSV34" 2008 "Rutilus rutilus" 43.5584 2.79661
"RSV34" 2008 "Salmo trutta" 43.5584 2.79661
"RSV34" 2008 "Scardinius erythrophthalmus" 43.5584 2.79661
"RSV34" 2008 "Squalius cephalus" 43.5584 2.79661
"RSV34" 2008 "Tinca tinca" 43.5584 2.79661
"RTN71" 2006 "Abramis brama" 46.7769 4.4395
"RTN71" 2010 "Abramis brama" 46.7769 4.4395
"RTN71" 2006 "Ameiurus melas" 46.7769 4.4395
"RTN71" 2010 "Ameiurus melas" 46.7769 4.4395
"RTN71" 2006 "Blicca bjoerkna" 46.7769 4.4395
"RTN71" 2010 "Blicca bjoerkna" 46.7769 4.4395
"RTN71" 2006 "Carassius carassius" 46.7769 4.4395
"RTN71" 2006 "Esox lucius" 46.7769 4.4395
"RTN71" 2010 "Esox lucius" 46.7769 4.4395
"RTN71" 2006 "Gymnocephalus cernua" 46.7769 4.4395
"RTN71" 2010 "Gymnocephalus cernua" 46.7769 4.4395
"RTN71" 2006 "Perca fluviatilis" 46.7769 4.4395
"RTN71" 2010 "Perca fluviatilis" 46.7769 4.4395
"RTN71" 2006 "Rutilus rutilus" 46.7769 4.4395
"RTN71" 2010 "Rutilus rutilus" 46.7769 4.4395
"RTN71" 2006 "Sander lucioperca" 46.7769 4.4395
"RTN71" 2010 "Sander lucioperca" 46.7769 4.4395
"RTN71" 2006 "Scardinius erythrophthalmus" 46.7769 4.4395
"RTN71" 2010 "Scardinius erythrophthalmus" 46.7769 4.4395
"RTV71" 2008 "Abramis brama" 46.786 4.46636
"RTV71" 2008 "Ameiurus melas" 46.786 4.46636
"RTV71" 2008 "Blicca bjoerkna" 46.786 4.46636
"RTV71" 2008 "Carassius auratus" 46.786 4.46636
"RTV71" 2008 "Cyprinus carpio" 46.786 4.46636
"RTV71" 2008 "Esox lucius" 46.786 4.46636
"RTV71" 2008 "Gymnocephalus cernua" 46.786 4.46636
"RTV71" 2008 "Perca fluviatilis" 46.786 4.46636
"RTV71" 2008 "Rutilus rutilus" 46.786 4.46636
"RTV71" 2008 "Sander lucioperca" 46.786 4.46636
"RTV71" 2008 "Scardinius erythrophthalmus" 46.786 4.46636
"RVH22" 2009 "Abramis brama" 48.4627 -2.31675
"RVH22" 2009 "Alburnus alburnus" 48.4627 -2.31675
"RVH22" 2009 "Blicca bjoerkna" 48.4627 -2.31675
"RVH22" 2009 "Esox lucius" 48.4627 -2.31675
"RVH22" 2009 "Gymnocephalus cernua" 48.4627 -2.31675
"RVH22" 2009 "Perca fluviatilis" 48.4627 -2.31675
"RVH22" 2009 "Rutilus rutilus" 48.4627 -2.31675
"RVH22" 2009 "Sander lucioperca" 48.4627 -2.31675
"RVH22" 2009 "Scardinius erythrophthalmus" 48.4627 -2.31675
"SAL34" 2016 "Abramis brama" 43.6553 3.36617
"SAL34" 2016 "Alburnus alburnus" 43.6553 3.36617
"SAL34" 2016 "Blicca bjoerkna" 43.6553 3.36617
"SAL34" 2016 "Esox lucius" 43.6553 3.36617
"SAL34" 2016 "Lepomis gibbosus" 43.6553 3.36617
"SAL34" 2016 "Perca fluviatilis" 43.6553 3.36617
"SAL34" 2016 "Rutilus rutilus" 43.6553 3.36617
"SAL34" 2016 "Sander lucioperca" 43.6553 3.36617
"SAL34" 2016 "Scardinius erythrophthalmus" 43.6553 3.36617
"SAL34" 2016 "Silurus glanis" 43.6553 3.36617
"SAR15" 2008 "Abramis brama" 44.8646 2.82972
"SAR15" 2008 "Alburnus alburnus" 44.8646 2.82972
"SAR15" 2008 "Esox lucius" 44.8646 2.82972
"SAR15" 2008 "Gymnocephalus cernua" 44.8646 2.82972
"SAR15" 2008 "Lepomis gibbosus" 44.8646 2.82972
"SAR15" 2008 "Perca fluviatilis" 44.8646 2.82972
"SAR15" 2008 "Rutilus rutilus" 44.8646 2.82972
"SAR15" 2008 "Sander lucioperca" 44.8646 2.82972
"SAR15" 2008 "Silurus glanis" 44.8646 2.82972
"SAR15" 2008 "Tinca tinca" 44.8646 2.82972
"SAU38" 2015 "Abramis brama" 44.807 5.93255
"SAU38" 2009 "Alburnus alburnus" 44.807 5.93255
"SAU38" 2015 "Alburnus alburnus" 44.807 5.93255
"SAU38" 2009 "Barbatula barbatula" 44.807 5.93255
"SAU38" 2015 "Barbatula barbatula" 44.807 5.93255
"SAU38" 2015 "Barbus barbus" 44.807 5.93255
"SAU38" 2009 "Blicca bjoerkna" 44.807 5.93255
"SAU38" 2015 "Cottus gobio" 44.807 5.93255
"SAU38" 2009 "Gobio gobio" 44.807 5.93255
"SAU38" 2015 "Gobio gobio" 44.807 5.93255
"SAU38" 2009 "Perca fluviatilis" 44.807 5.93255
"SAU38" 2015 "Perca fluviatilis" 44.807 5.93255
"SAU38" 2009 "Rutilus rutilus" 44.807 5.93255
"SAU38" 2015 "Rutilus rutilus" 44.807 5.93255
"SAU38" 2009 "Salmo trutta" 44.807 5.93255
"SAU38" 2015 "Salmo trutta" 44.807 5.93255
"SAU38" 2015 "Scardinius erythrophthalmus" 44.807 5.93255
"SAU38" 2009 "Squalius cephalus" 44.807 5.93255
"SAU38" 2015 "Squalius cephalus" 44.807 5.93255
"SAU38" 2009 "Telestes souffia" 44.807 5.93255
"SAU38" 2015 "Telestes souffia" 44.807 5.93255
"SAU38" 2009 "Tinca tinca" 44.807 5.93255
"SCA83" 2007 "Abramis brama" 43.5847 6.80666
"SCA83" 2013 "Abramis brama" 43.5847 6.80666
"SCA83" 2007 "Alburnus alburnus" 43.5847 6.80666
"SCA83" 2013 "Alburnus alburnus" 43.5847 6.80666
"SCA83" 2007 "Ameiurus melas" 43.5847 6.80666
"SCA83" 2013 "Ameiurus melas" 43.5847 6.80666
"SCA83" 2007 "Blicca bjoerkna" 43.5847 6.80666
"SCA83" 2013 "Blicca bjoerkna" 43.5847 6.80666
"SCA83" 2007 "Cyprinus carpio" 43.5847 6.80666
"SCA83" 2007 "Esox lucius" 43.5847 6.80666
"SCA83" 2013 "Esox lucius" 43.5847 6.80666
"SCA83" 2007 "Lepomis gibbosus" 43.5847 6.80666
"SCA83" 2013 "Lepomis gibbosus" 43.5847 6.80666
"SCA83" 2007 "Perca fluviatilis" 43.5847 6.80666
"SCA83" 2013 "Perca fluviatilis" 43.5847 6.80666
"SCA83" 2007 "Rutilus rutilus" 43.5847 6.80666
"SCA83" 2013 "Rutilus rutilus" 43.5847 6.80666
"SCA83" 2007 "Sander lucioperca" 43.5847 6.80666
"SCA83" 2013 "Sander lucioperca" 43.5847 6.80666
"SCA83" 2007 "Scardinius erythrophthalmus" 43.5847 6.80666
"SCA83" 2007 "Silurus glanis" 43.5847 6.80666
"SCA83" 2013 "Silurus glanis" 43.5847 6.80666
"SCA83" 2007 "Squalius cephalus" 43.5847 6.80666
"SCA83" 2007 "Tinca tinca" 43.5847 6.80666
"SCR04" 2009 "Abramis brama" 43.7661 6.18581
"SCR04" 2013 "Abramis brama" 43.7661 6.18581
"SCR04" 2009 "Alburnus alburnus" 43.7661 6.18581
"SCR04" 2013 "Alburnus alburnus" 43.7661 6.18581
"SCR04" 2009 "Barbus barbus" 43.7661 6.18581
"SCR04" 2013 "Barbus barbus" 43.7661 6.18581
"SCR04" 2009 "Blicca bjoerkna" 43.7661 6.18581
"SCR04" 2013 "Blicca bjoerkna" 43.7661 6.18581
"SCR04" 2009 "Esox lucius" 43.7661 6.18581
"SCR04" 2013 "Esox lucius" 43.7661 6.18581
"SCR04" 2009 "Gobio gobio" 43.7661 6.18581
"SCR04" 2013 "Gobio gobio" 43.7661 6.18581
"SCR04" 2009 "Lepomis gibbosus" 43.7661 6.18581
"SCR04" 2013 "Lepomis gibbosus" 43.7661 6.18581
"SCR04" 2009 "Perca fluviatilis" 43.7661 6.18581
"SCR04" 2013 "Perca fluviatilis" 43.7661 6.18581
"SCR04" 2009 "Rutilus rutilus" 43.7661 6.18581
"SCR04" 2013 "Rutilus rutilus" 43.7661 6.18581
"SCR04" 2009 "Salmo trutta" 43.7661 6.18581
"SCR04" 2013 "Salmo trutta" 43.7661 6.18581
"SCR04" 2009 "Salvelinus alpinus" 43.7661 6.18581
"SCR04" 2009 "Scardinius erythrophthalmus" 43.7661 6.18581
"SCR04" 2013 "Scardinius erythrophthalmus" 43.7661 6.18581
"SCR04" 2009 "Squalius cephalus" 43.7661 6.18581
"SCR04" 2013 "Squalius cephalus" 43.7661 6.18581
"SCR04" 2009 "Tinca tinca" 43.7661 6.18581
"SCR04" 2013 "Tinca tinca" 43.7661 6.18581
"SDB01" 2018 "Abramis brama" 46.2118 5.16368
"SDB01" 2018 "Alburnus alburnus" 46.2118 5.16368
"SDB01" 2018 "Blicca bjoerkna" 46.2118 5.16368
"SDB01" 2018 "Gymnocephalus cernua" 46.2118 5.16368
"SDB01" 2018 "Lepomis gibbosus" 46.2118 5.16368
"SDB01" 2018 "Perca fluviatilis" 46.2118 5.16368
"SDB01" 2018 "Rutilus rutilus" 46.2118 5.16368
"SDB01" 2018 "Sander lucioperca" 46.2118 5.16368
"SDB01" 2018 "Scardinius erythrophthalmus" 46.2118 5.16368
"SDB01" 2018 "Silurus glanis" 46.2118 5.16368
"SDB01" 2018 "Squalius cephalus" 46.2118 5.16368
"SEC15" 2008 "Abramis brama" 44.9224 2.24307
"SEC15" 2016 "Abramis brama" 44.9224 2.24307
"SEC15" 2008 "Alburnus alburnus" 44.9224 2.24307
"SEC15" 2016 "Alburnus alburnus" 44.9224 2.24307
"SEC15" 2008 "Blicca bjoerkna" 44.9224 2.24307
"SEC15" 2008 "Carassius auratus" 44.9224 2.24307
"SEC15" 2008 "Cyprinus carpio" 44.9224 2.24307
"SEC15" 2008 "Esox lucius" 44.9224 2.24307
"SEC15" 2016 "Esox lucius" 44.9224 2.24307
"SEC15" 2008 "Gymnocephalus cernua" 44.9224 2.24307
"SEC15" 2016 "Gymnocephalus cernua" 44.9224 2.24307
"SEC15" 2008 "Lepomis gibbosus" 44.9224 2.24307
"SEC15" 2008 "Perca fluviatilis" 44.9224 2.24307
"SEC15" 2016 "Perca fluviatilis" 44.9224 2.24307
"SEC15" 2008 "Rutilus rutilus" 44.9224 2.24307
"SEC15" 2016 "Rutilus rutilus" 44.9224 2.24307
"SEC15" 2008 "Sander lucioperca" 44.9224 2.24307
"SEC15" 2016 "Sander lucioperca" 44.9224 2.24307
"SEC15" 2008 "Scardinius erythrophthalmus" 44.9224 2.24307
"SEC15" 2008 "Silurus glanis" 44.9224 2.24307
"SEC15" 2016 "Silurus glanis" 44.9224 2.24307
"SEC15" 2008 "Squalius cephalus" 44.9224 2.24307
"SEI10" 2013 "Abramis brama" 48.2766 4.33468
"SEI10" 2008 "Blicca bjoerkna" 48.2766 4.33468
"SEI10" 2013 "Blicca bjoerkna" 48.2766 4.33468
"SEI10" 2013 "Cyprinus carpio" 48.2766 4.33468
"SEI10" 2008 "Esox lucius" 48.2766 4.33468
"SEI10" 2013 "Esox lucius" 48.2766 4.33468
"SEI10" 2008 "Gymnocephalus cernua" 48.2766 4.33468
"SEI10" 2013 "Gymnocephalus cernua" 48.2766 4.33468
"SEI10" 2008 "Perca fluviatilis" 48.2766 4.33468
"SEI10" 2013 "Perca fluviatilis" 48.2766 4.33468
"SEI10" 2008 "Rutilus rutilus" 48.2766 4.33468
"SEI10" 2013 "Rutilus rutilus" 48.2766 4.33468
"SEI10" 2008 "Salmo trutta" 48.2766 4.33468
"SEI10" 2008 "Scardinius erythrophthalmus" 48.2766 4.33468
"SEI10" 2013 "Scardinius erythrophthalmus" 48.2766 4.33468
"SEI10" 2008 "Silurus glanis" 48.2766 4.33468
"SEI10" 2013 "Silurus glanis" 48.2766 4.33468
"SEI10" 2008 "Tinca tinca" 48.2766 4.33468
"SEI10" 2013 "Tinca tinca" 48.2766 4.33468
"SER63" 2012 "Gymnocephalus cernua" 45.6456 2.85963
"SER63" 2012 "Lepomis gibbosus" 45.6456 2.85963
"SER63" 2012 "Oncorhynchus mykiss" 45.6456 2.85963
"SER63" 2012 "Perca fluviatilis" 45.6456 2.85963
"SER63" 2012 "Rutilus rutilus" 45.6456 2.85963
"SER63" 2012 "Salmo trutta" 45.6456 2.85963
"SER63" 2012 "Salvelinus fontinalis" 45.6456 2.85963
"SER63" 2012 "Scardinius erythrophthalmus" 45.6456 2.85963
